INPUT,FOUND_BY,DTXSID,PREFERRED_NAME,SMILES
DTXSID40196810,DSSTox_Substance_Id,DTXSID40196810,"Pyridinium, 4-(4-aminophenyl)-1-methyl-",C[N+]1=CC=C(C=C1)C1=CC=C(N)C=C1
DTXSID00353341,DSSTox_Substance_Id,DTXSID00353341,ST4106975,CC1=CC=C(NC2=NN=NS2)C=C1
DTXSID70359431,DSSTox_Substance_Id,DTXSID70359431,STK055859,N#CC(=CC1=CC=C(C=C1)N1CCCC1)C#N
DTXSID6040793,DSSTox_Substance_Id,DTXSID6040793,"Glycine, N-[2-[bis(carboxymethyl)amino]ethyl]-N-(2-hydroxyethyl)-, trisodium salt hydrate",O.[Na+].[Na+].[Na+].OCCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
DTXSID20358974,DSSTox_Substance_Id,DTXSID20358974,CHEMBL256608,C[C@@H](CCN)C(O)=O
DTXSID70280413,DSSTox_Substance_Id,DTXSID70280413,Syringil,COC1=CC(=CC(OC)=C1O)C(=O)C(=O)C1=CC(OC)=C(O)C(OC)=C1
DTXSID4045848,DSSTox_Substance_Id,DTXSID4045848,Acriflavine hydrochloride,N/A
DTXSID20419054,DSSTox_Substance_Id,DTXSID20419054,BAS 05154574,OC1=C(CN2CCCCC2)C2=C(C=C1)C1=C(CCCC1)C(=O)O2
DTXSID30344540,DSSTox_Substance_Id,DTXSID30344540,2-Difluoromethyl-1H-benzoimidazole,FC(F)C1=NC2=CC=CC=C2N1
DTXSID7049217,DSSTox_Substance_Id,DTXSID7049217,1-Ethyl-3-methylimidazolium nitrate,[O-][N+]([O-])=O.CCN1C=C[N+](C)=C1
DTXSID7049057,DSSTox_Substance_Id,DTXSID7049057,Granisetron hydrochloride,Cl.CN1N=C(C(=O)N[C@@H]2C[C@@H]3CCC[C@H](C2)N3C)C2=C1C=CC=C2
DTXSID50474272,DSSTox_Substance_Id,DTXSID50474272,AO-548/43196829,CC(O)C1=CC(NC(=O)C2CCCCC2)=CC=C1
DTXSID30349696,DSSTox_Substance_Id,DTXSID30349696,"methyl 5-acetyl-2,4-dimethyl-1H-pyrrole-3-carboxylate",COC(=O)C1=C(C)NC(C(C)=O)=C1C
DTXSID70355594,DSSTox_Substance_Id,DTXSID70355594,(5-Oxo-2-p-tolyl-cyclopent-1-enyl)-acetic acid,CC1=CC=C(C=C1)C1=C(CC(O)=O)C(=O)CC1
DTXSID40173222,DSSTox_Substance_Id,DTXSID40173222,"2,4-Quinazolinediamine, 6-methyl-",CC1=CC2=C(C=C1)N=C(N)N=C2N
DTXSID20351763,DSSTox_Substance_Id,DTXSID20351763,"(1-phenyl-1H-1,2,3-triazol-4-yl)methanol",OCC1=CN(N=N1)C1=CC=CC=C1
DTXSID90408950,DSSTox_Substance_Id,DTXSID90408950,"Butanamide, N-(5-phenyl-1,3,4-oxadiazol-2-yl)-",CCCC(=O)NC1=NN=C(O1)C1=CC=CC=C1
DTXSID0023581,DSSTox_Substance_Id,DTXSID0023581,Simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12
DTXSID20419418,DSSTox_Substance_Id,DTXSID20419418,MLS003106938,FCC1=NC2=C(N1)N=C(Cl)C(Cl)=N2
DTXSID0048185,DSSTox_Substance_Id,DTXSID0048185,Apomorphine hydrochloride,O.Cl.Cl.CN1CCC2=CC=CC3=C2[C@H]1CC1=C3C(O)=C(O)C=C1.CN1CCC2=CC=CC3=C2[C@H]1CC1=C3C(O)=C(O)C=C1
DTXSID90241965,DSSTox_Substance_Id,DTXSID90241965,Methylthymidine,CN1C(=O)N(C=C(C)C1=O)[C@H]1C[C@H](O)[C@@H](CO)O1
DTXSID70415420,DSSTox_Substance_Id,DTXSID70415420,"5-pyridin-4-yl-3H-1,3,4-thiadiazole-2-thione",S=C1NN=C(S1)C1=CC=NC=C1
DTXSID0041486,DSSTox_Substance_Id,DTXSID0041486,3'-Methylphthalanilic acid,CC1=CC(NC(=O)C2=CC=CC=C2C(O)=O)=CC=C1
DTXSID2021866,DSSTox_Substance_Id,DTXSID2021866,Dibutyl adipate,CCCCOC(=O)CCCCC(=O)OCCCC
DTXSID70363311,DSSTox_Substance_Id,DTXSID70363311,N-cyclooctyl-4-fluorobenzamide,FC1=CC=C(C=C1)C(=O)NC1CCCCCCC1
DTXSID90172760,DSSTox_Substance_Id,DTXSID90172760,Hinokiflavone,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C(OC1=CC=C(C=C1)C1=CC(=O)C3=C(O)C=C(O)C=C3O1)=C2O
DTXSID00238563,DSSTox_Substance_Id,DTXSID00238563,Lonapalene,COC1=C(OC(C)=O)C2=C(C=C(Cl)C=C2)C(OC(C)=O)=C1OC
DTXSID20295517,DSSTox_Substance_Id,DTXSID20295517,8-chloroquinolin-4-ol,ClC1=CC=CC2=C1NC=CC2=O
DTXSID70582424,DSSTox_Substance_Id,DTXSID70582424,N-(3-Methylphenyl)-2-[4-(2-methylphenyl)piperidin-1-yl]acetamide,CC1=CC(NC(=O)CN2CCC(CC2)C2=CC=CC=C2C)=CC=C1
DTXSID8048442,DSSTox_Substance_Id,DTXSID8048442,Benazoline,C1CN=C(N1)C1=CC2=CC=CC=C2C=C1
DTXSID5045704,DSSTox_Substance_Id,DTXSID5045704,Gatifloxacin,COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C=C(C(O)=O)C2=O)C1CC1
DTXSID30658997,DSSTox_Substance_Id,DTXSID30658997,"3-[4-(3-Chlorophenyl)piperazin-1-yl]-N-(2,4-difluorophenyl)propanamide",FC1=CC(F)=C(NC(=O)CCN2CCN(CC2)C2=CC(Cl)=CC=C2)C=C1
DTXSID40300874,DSSTox_Substance_Id,DTXSID40300874,1-[p-Toluenesulfonamido]-6-chloronaphthalene,CC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC2=C1C=CC(Cl)=C2
DTXSID20303449,DSSTox_Substance_Id,DTXSID20303449,"1-(2,4-dinitrophenyl)pyrrolidine",[O-][N+](=O)C1=CC(=C(C=C1)N1CCCC1)[N+]([O-])=O
DTXSID20224029,DSSTox_Substance_Id,DTXSID20224029,"2-Benzoxazolethiol, 4-hydroxy-",OC1=C2NC(=S)OC2=CC=C1
DTXSID60361023,DSSTox_Substance_Id,DTXSID60361023,3-(3-nitrophenyl)-1-phenylprop-2-yn-1-one,[O-][N+](=O)C1=CC=CC(=C1)C#CC(=O)C1=CC=CC=C1
DTXSID70466750,DSSTox_Substance_Id,DTXSID70466750,"2-[3-[1-[(1R)-1,2-dihydroacenaphthylen-1-yl]piperidin-4-yl]-2-oxobenzimidazol-1-yl]-N-methylacetamide",CNC(=O)CN1C(=O)N(C2CCN(CC2)[C@@H]2CC3=CC=CC4=C3C2=CC=C4)C2=CC=CC=C12
DTXSID8067525,DSSTox_Substance_Id,DTXSID8067525,"[1,1'-Binaphthalene]-8,8'-dicarboxylic acid",OC(=O)C1=C2C(C=CC=C2C2=CC=CC3=CC=CC(C(O)=O)=C23)=CC=C1
DTXSID40276040,DSSTox_Substance_Id,DTXSID40276040,CV-3988,CCCCCCCCCCCCCCCCCCNC(=O)OCC(COP([O-])(=O)OCC[N+]1=CSC=C1)OC
DTXSID30356062,DSSTox_Substance_Id,DTXSID30356062,2-(4-hydroxyphenyl)-1-benzofuran-6-ol,OC1=CC=C(C=C1)C1=CC2=C(O1)C=C(O)C=C2
DTXSID3058799,DSSTox_Substance_Id,DTXSID3058799,Bromothymol blue,CC(C)C1=CC(=C(C)C(Br)=C1O)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C(Br)=C(O)C(=C1)C(C)C
DTXSID30294657,DSSTox_Substance_Id,DTXSID30294657,"Acetamide, N,N,2-triphenyl-",O=C(CC1=CC=CC=C1)N(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID3044758,DSSTox_Substance_Id,DTXSID3044758,Fluvastatin sodium,[Na+].CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC([O-])=O)=C(C2=C1C=CC=C2)C1=CC=C(F)C=C1
DTXSID30356643,DSSTox_Substance_Id,DTXSID30356643,"2-N-phenylbenzimidazole-1,2-diamine",NN1C(NC2=CC=CC=C2)=NC2=CC=CC=C12
DTXSID50417043,DSSTox_Substance_Id,DTXSID50417043,SMR000103796,BrC1=CC=C(O1)\C=N\N1C=NC2=C(C3=C(CCCC3)S2)C1=O
DTXSID0060696,DSSTox_Substance_Id,DTXSID0060696,"Benzoic acid, 3-formyl-",OC(=O)C1=CC(C=O)=CC=C1
DTXSID8059186,DSSTox_Substance_Id,DTXSID8059186,"1,2,3-Propanetricarboxylic acid",OC(=O)CC(CC(O)=O)C(O)=O
DTXSID00147045,DSSTox_Substance_Id,DTXSID00147045,"3-(4-Chlorobenzal)phthalide, (Z)-",ClC1=CC=C(\C=C2/OC(=O)C3=CC=CC=C23)C=C1
DTXSID10872513,DSSTox_Substance_Id,DTXSID10872513,Triprolidine hydrochloride,Cl.CC1=CC=C(C=C1)C(=C/CN1CCCC1)\C1=CC=CC=N1
DTXSID50381053,DSSTox_Substance_Id,DTXSID50381053,5-(isopropylsulfonyl)-2-(2-pyridyl)pyrimidin-4-amine,CC(C)S(=O)(=O)C1=CN=C(N=C1N)C1=CC=CC=N1
DTXSID30196460,DSSTox_Substance_Id,DTXSID30196460,"2-Cyclohexen-1-one, 4,4-diphenyl-",O=C1CCC(C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID50277624,DSSTox_Substance_Id,DTXSID50277624,MLS002637675,[H]C12CCC(C)(CC1)S\C(NC)=N/C2(C)C
DTXSID0059039,DSSTox_Substance_Id,DTXSID0059039,"[1,1'-Biphenyl]-3,4-diol",OC1=C(O)C=C(C=C1)C1=CC=CC=C1
DTXSID8047844,DSSTox_Substance_Id,DTXSID8047844,Eperisone hydrochloride,Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1
DTXSID30147356,DSSTox_Substance_Id,DTXSID30147356,Lucitanib,CNC(=O)C1=CC=CC2=C1C=CC(OC1=C3C=C(OC)C(OCC4(N)CC4)=CC3=NC=C1)=C2
DTXSID40276045,DSSTox_Substance_Id,DTXSID40276045,"5-Methoxy-3-(1,2,3,6-tetrahydro-4-pyridinyl)-1H-indole",COC1=CC2=C(NC=C2C2=CCNCC2)C=C1
DTXSID90287126,DSSTox_Substance_Id,DTXSID90287126,MLS002667239,CCOC(=O)CCN(C1CCCCC1)C(=O)NC1=CC=CC=C1
DTXSID50296456,DSSTox_Substance_Id,DTXSID50296456,(4-chlorophenyl)(3-hydroxyphenyl)methanone,OC1=CC=CC(=C1)C(=O)C1=CC=C(Cl)C=C1
DTXSID70218433,DSSTox_Substance_Id,DTXSID70218433,"2-Oxazoline, 2-(1-phenylcyclohexylamino)-",C1CN=C(NC2(CCCCC2)C2=CC=CC=C2)O1
DTXSID70303676,DSSTox_Substance_Id,DTXSID70303676,n-cyclopentyl-2-[(cyclopentylcarbamoyl)amino]benzamide,O=C(NC1CCCC1)NC1=CC=CC=C1C(=O)NC1CCCC1
DTXSID30189094,DSSTox_Substance_Id,DTXSID30189094,Santoflex B,CC1=CC(C)(C)NC2=C1C=C(C=C2)C1=CC=CC=C1
DTXSID10369615,DSSTox_Substance_Id,DTXSID10369615,"1,4-Dihydroxy-octahydro-quinoxaline-2,3-dione",ON1C2CCCCC2N(O)C(=O)C1=O
DTXSID00350673,DSSTox_Substance_Id,DTXSID00350673,NSC23082,O=C(CSC1=NC=NC2=C1NC=N2)C1=CC=CC=C1
DTXSID50327754,DSSTox_Substance_Id,DTXSID50327754,2-(4-methoxyphenyl)quinazolin-4-ol,COC1=CC=C(C=C1)C1=NC(=O)C2=CC=CC=C2N1
DTXSID30165151,DSSTox_Substance_Id,DTXSID30165151,KF 17837,CCCN1C2=C(N(C)C(=N2)C2=CC(OC)=C(OC)C=C2)C(=O)N(CCC)C1=O
DTXSID4020379,DSSTox_Substance_Id,DTXSID4020379,Dehydroepiandrosterone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DTXSID80189903,DSSTox_Substance_Id,DTXSID80189903,"Imidazole, 4-(2-aminoethyl)-5-methyl-, dihydrochloride",Cl.Cl.CC1=C(CCN)N=CN1
DTXSID0020155,DSSTox_Substance_Id,DTXSID0020155,Benzyl isothiocyanate,S=C=NCC1=CC=CC=C1
DTXSID50350143,DSSTox_Substance_Id,DTXSID50350143,"(2-Bromophenyl)(4-chloro-3,5-dimethyl-1H-pyrazol-1-yl)methanone",CC1=NN(C(=O)C2=CC=CC=C2Br)C(C)=C1Cl
DTXSID20216525,DSSTox_Substance_Id,DTXSID20216525,Methyl phenothiazin-2-yl ketone,CC(=O)C1=CC2=C(SC3=CC=CC=C3N2)C=C1
DTXSID60289218,DSSTox_Substance_Id,DTXSID60289218,4-tert-butyldihydrofuran-2(3h)-one,CC(C)(C)C1COC(=O)C1
DTXSID80331501,DSSTox_Substance_Id,DTXSID80331501,(R)-Reticuline,COC1=C(O)C=C(C[C@H]2N(C)CCC3=CC(OC)=C(O)C=C23)C=C1
DTXSID00156935,DSSTox_Substance_Id,DTXSID00156935,"N,N'-2-Phenylenedimaleimide",O=C1C=CC(=O)N1C1=CC=CC=C1N1C(=O)C=CC1=O
DTXSID3048780,DSSTox_Substance_Id,DTXSID3048780,Tolvaptan,CC1=CC=CC=C1C(=O)NC1=CC=C(C(=O)N2CCCC(O)C3=C2C=CC(Cl)=C3)C(C)=C1
DTXSID00354338,DSSTox_Substance_Id,DTXSID00354338,(2-Amino-benzothiazol-6-yl)-piperidin-1-yl-methanone,NC1=NC2=C(S1)C=C(C=C2)C(=O)N1CCCCC1
DTXSID50285062,DSSTox_Substance_Id,DTXSID50285062,NSC40384,OC(=O)CC1=C(N=CN1)C(O)=O
DTXSID40424963,DSSTox_Substance_Id,DTXSID40424963,"4-N-(1-Benzylindazol-5-yl)-6-N,6-N-dimethylpyrido[3,4-d]pyrimidine-4,6-diamine",CN(C)C1=NC=C2N=CN=C(NC3=CC4=C(C=C3)N(CC3=CC=CC=C3)N=C4)C2=C1
DTXSID8022406,DSSTox_Substance_Id,DTXSID8022406,"2,4-Dihydroxybenzophenone",OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1
DTXSID5044289,DSSTox_Substance_Id,DTXSID5044289,Almotriptan,CN(C)CCC1=CNC2=CC=C(CS(=O)(=O)N3CCCC3)C=C12
DTXSID5023033,DSSTox_Substance_Id,DTXSID5023033,Etomidate,CCOC(=O)C1=CN=CN1[C@H](C)C1=CC=CC=C1
DTXSID5023794,DSSTox_Substance_Id,DTXSID5023794,Oxymetholone,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
DTXSID4047258,DSSTox_Substance_Id,DTXSID4047258,Enadoline,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=CC2=C1C=CO2
DTXSID80233935,DSSTox_Substance_Id,DTXSID80233935,"Urea, N-(4-fluorophenyl)-N'-(5-methyl-3-isoxazolyl)-",CC1=CC(NC(=O)NC2=CC=C(F)C=C2)=NO1
DTXSID5026097,DSSTox_Substance_Id,DTXSID5026097,"2,3,4,5-Tetrachloronitrobenzene",[O-][N+](=O)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl
DTXSID9045346,DSSTox_Substance_Id,DTXSID9045346,Meticrane,CC1=CC2=C(C=C1S(N)(=O)=O)S(=O)(=O)CCC2
DTXSID90293984,DSSTox_Substance_Id,DTXSID90293984,3-(4-phenylpiperazin-1-yl)propan-1-amine,NCCCN1CCN(CC1)C1=CC=CC=C1
DTXSID60289076,DSSTox_Substance_Id,DTXSID60289076,BC 77,ClCCN1C=NC2=C1N=CN=C2SCC1=CC=CC=C1Cl
DTXSID7026653,DSSTox_Substance_Id,DTXSID7026653,"1,4-Benzenedicarbonyl dichloride",ClC(=O)C1=CC=C(C=C1)C(Cl)=O
DTXSID20326097,DSSTox_Substance_Id,DTXSID20326097,"5-{[(4-Nitrophenyl)methyl]sulfanyl}-1,3,4-thiadiazol-2-amine",NC1=NN=C(SCC2=CC=C(C=C2)[N+]([O-])=O)S1
DTXSID10676750,DSSTox_Substance_Id,DTXSID10676750,"2-[2-Ethoxy-4-(4-hydroxypiperidin-1-yl)anilino]-5,11-dimethyl-5,11-dihydro-6H-pyrimido[4,5-b][1,4]benzodiazepin-6-one",CCOC1=C(NC2=NC=C3N(C)C(=O)C4=CC=CC=C4N(C)C3=N2)C=CC(=C1)N1CCC(O)CC1
DTXSID90280359,DSSTox_Substance_Id,DTXSID90280359,8-nitroquinolin-6-ol,OC1=CC(=C2N=CC=CC2=C1)[N+]([O-])=O
DTXSID1065766,DSSTox_Substance_Id,DTXSID1065766,"Benzamide, 2-(acetyloxy)-N-(4-chlorophenyl)-3,5-diiodo-",CC(=O)OC1=C(C=C(I)C=C1I)C(=O)NC1=CC=C(Cl)C=C1
DTXSID4037166,DSSTox_Substance_Id,DTXSID4037166,Sphingosine 1-phosphate,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@@H](N)COP(O)(O)=O
DTXSID5029265,DSSTox_Substance_Id,DTXSID5029265,"4'-Chloro-2',5'-dimethoxyacetoacetanilide",COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl
DTXSID90388127,DSSTox_Substance_Id,DTXSID90388127,"2-Propanone, 1-[(1-phenyl-1H-pyrazolo[3,4-d]pyrimidin-4-yl)thio]-",CC(=O)CSC1=NC=NC2=C1C=NN2C1=CC=CC=C1
DTXSID6023733,DSSTox_Substance_Id,DTXSID6023733,Valproic acid,CCCC(CCC)C(O)=O
DTXSID1045950,DSSTox_Substance_Id,DTXSID1045950,Pregabalin,CC(C)C[C@H](CN)CC(O)=O
DTXSID5024057,DSSTox_Substance_Id,DTXSID5024057,Dimethylamine,CNC
DTXSID2020260,DSSTox_Substance_Id,DTXSID2020260,Chenodeoxycholic acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DTXSID50673162,DSSTox_Substance_Id,DTXSID50673162,"3-(Pyridin-2-yl)-1H-naphtho[2,1-b]pyran-1-one",O=C1C=C(OC2=C1C1=CC=CC=C1C=C2)C1=CC=CC=N1
DTXSID50862756,DSSTox_Substance_Id,DTXSID50862756,Estradiol 17beta-glucuronide,[H][C@@]12CC[C@H](O[C@]3([H])O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
DTXSID70658830,DSSTox_Substance_Id,DTXSID70658830,1-(5-Bromo-1H-indol-3-yl)-3-sulfanylpropan-2-one,SCC(=O)CC1=CNC2=C1C=C(Br)C=C2
DTXSID60352855,DSSTox_Substance_Id,DTXSID60352855,"1-(2-Anilino-4-methyl-1,3-thiazol-5-yl)ethan-1-one",CC(=O)C1=C(C)N=C(NC2=CC=CC=C2)S1
DTXSID00210723,DSSTox_Substance_Id,DTXSID00210723,O-Iodoxybenzoic acid,O[I]1(=O)OC(=O)C2=CC=CC=C12
DTXSID70353510,DSSTox_Substance_Id,DTXSID70353510,[1-(4-chlorobenzyl)-1H-benzimidazol-2-yl]methanol,OCC1=NC2=CC=CC=C2N1CC1=CC=C(Cl)C=C1
DTXSID2047301,DSSTox_Substance_Id,DTXSID2047301,CP-456773,CC(C)(O)C1=COC(=C1)S(=O)(=O)NC(=O)NC1=C2CCCC2=CC2=C1CCC2
DTXSID4040137,DSSTox_Substance_Id,DTXSID4040137,Ketamine hydrochloride,Cl.CNC1(CCCCC1=O)C1=C(Cl)C=CC=C1
DTXSID0045462,DSSTox_Substance_Id,DTXSID0045462,Isoxicam,CN1C(C(=O)NC2=NOC(C)=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O
DTXSID20367920,DSSTox_Substance_Id,DTXSID20367920,"Benzenecarboximidamide, N-(4-chlorophenyl)-",N\C(=N/C1=CC=C(Cl)C=C1)C1=CC=CC=C1
DTXSID40197342,DSSTox_Substance_Id,DTXSID40197342,"Theophylline, 8-propylthio-2-thio-",CCCSC1=NC2=C(N1)C(=O)N(C)C(=S)N2C
DTXSID30346600,DSSTox_Substance_Id,DTXSID30346600,"3,5-Bis-methylsulfanyl-isothiazole-4-carboxylic acid",CSC1=C(C(O)=O)C(SC)=NS1
DTXSID10186248,DSSTox_Substance_Id,DTXSID10186248,Diphenidol hydrochloride,Cl.OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
DTXSID00325462,DSSTox_Substance_Id,DTXSID00325462,"2-(4-hydroxy-3-methoxyphenyl)indene-1,3-dione",COC1=C(O)C=CC(=C1)C1C(=O)C2=CC=CC=C2C1=O
DTXSID70435941,DSSTox_Substance_Id,DTXSID70435941,5-METHYL-1-INDANONE,CC1=CC2=C(C=C1)C(=O)CC2
DTXSID20362096,DSSTox_Substance_Id,DTXSID20362096,"2-{[5-Benzyl-6-hydroxy-1-(4-methoxyphenyl)-4-oxo-1,4-dihydropyrimidin-2-yl]sulfanyl}-N-(2-methylphenyl)acetamide",COC1=CC=C(C=C1)N1C(O)=C(CC2=CC=CC=C2)C(=O)N=C1SCC(=O)NC1=CC=CC=C1C
DTXSID0048391,DSSTox_Substance_Id,DTXSID0048391,Otilonium,CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC
DTXSID3061186,DSSTox_Substance_Id,DTXSID3061186,"3H-1,2-Dithiol-3-one, 5-phenyl-",O=C1SSC(=C1)C1=CC=CC=C1
DTXSID50361097,DSSTox_Substance_Id,DTXSID50361097,"3-(2-chlorophenyl)-N-[2-(4-methoxyphenyl)ethyl]-5-methyl-1,2-oxazole-4-carboxamide",COC1=CC=C(CCNC(=O)C2=C(C)ON=C2C2=CC=CC=C2Cl)C=C1
DTXSID70145275,DSSTox_Substance_Id,DTXSID70145275,Fostamatinib disodium,[Na+].[Na+].COC1=CC(NC2=NC=C(F)C(NC3=NC4=C(OC(C)(C)C(=O)N4COP([O-])([O-])=O)C=C3)=N2)=CC(OC)=C1OC
DTXSID80142917,DSSTox_Substance_Id,DTXSID80142917,Tegobuvir,FC1=CC=CC=C1C1=NC2=CN(CC3=NN=C(C=C3)C3=C(C=C(C=C3)C(F)(F)F)C(F)(F)F)C=CC2=N1
DTXSID30144466,DSSTox_Substance_Id,DTXSID30144466,"1-Piperazinecarboxylic acid, 4-(1-naphthylcarbamoyl)-, ethyl ester",CCOC(=O)N1CCN(CC1)C(=O)NC1=CC=CC2=CC=CC=C12
DTXSID70439863,DSSTox_Substance_Id,DTXSID70439863,ITTP Hexasodium Salt,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]P1(=O)OC2C(OP([O-])(=O)O1)C1OP([O-])(=O)OP([O-])(=O)OC1C1OP([O-])(=O)OP([O-])(=O)OC21
DTXSID30189852,DSSTox_Substance_Id,DTXSID30189852,"Imidazolidine, 2-(2-methylphenylimino)-",CC1=CC=CC=C1NC1=NCCN1
DTXSID8048656,DSSTox_Substance_Id,DTXSID8048656,Vicriviroc maleate,OC(=O)\C=C/C(O)=O.COC[C@@H](N1CCN(C[C@H]1C)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C)C1=CC=C(C=C1)C(F)(F)F
DTXSID6046925,DSSTox_Substance_Id,DTXSID6046925,Oxapium iodide,[I-].C[N+]1(CC2COC(O2)(C2CCCCC2)C2=CC=CC=C2)CCCCC1
DTXSID70353994,DSSTox_Substance_Id,DTXSID70353994,2-[(4-METHYLPHENOXY)METHYL]-3-FUROIC ACID,CC1=CC=C(OCC2=C(C=CO2)C(O)=O)C=C1
DTXSID70471061,DSSTox_Substance_Id,DTXSID70471061,"7-(6-chloropyridin-3-yl)-1,7-diazaspiro[4.4]nonane",ClC1=NC=C(C=C1)N1CCC2(CCCN2)C1
DTXSID00311340,DSSTox_Substance_Id,DTXSID00311340,"(3,5-Dioxo-4-aza-tricyclo[5.2.1.0*2,6*]dec-8-en-4-yl)-acetic acid",[H]C12CC([H])(C=C1)C1C2C(=O)N(CC(O)=O)C1=O
DTXSID10284374,DSSTox_Substance_Id,DTXSID10284374,"5-amino-n,2-dimethylbenzenesulfonamide",CNS(=O)(=O)C1=C(C)C=CC(N)=C1
DTXSID0045624,DSSTox_Substance_Id,DTXSID0045624,Dropropizine,OCC(O)CN1CCN(CC1)C1=CC=CC=C1
DTXSID9025085,DSSTox_Substance_Id,DTXSID9025085,Diisopropylamine,CC(C)NC(C)C
DTXSID90142867,DSSTox_Substance_Id,DTXSID90142867,"Cyclohexylamine, N-(2-oxazolin-2-yl)-",C1CN=C(NC2CCCCC2)O1
DTXSID30655108,DSSTox_Substance_Id,DTXSID30655108,"2,4,5,6,7-Pentabromo-1H-benzimidazole",BrC1=NC2=C(N1)C(Br)=C(Br)C(Br)=C2Br
DTXSID8057938,DSSTox_Substance_Id,DTXSID8057938,Metolcarb,CN=C(O)OC1=CC=CC(C)=C1
DTXSID6045741,DSSTox_Substance_Id,DTXSID6045741,Mifobate,COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC
DTXSID20285231,DSSTox_Substance_Id,DTXSID20285231,"tetradecane-7,8-dione",CCCCCCC(=O)C(=O)CCCCCC
DTXSID0020737,DSSTox_Substance_Id,DTXSID0020737,Indole,N1C=CC2=C1C=CC=C2
DTXSID80438963,DSSTox_Substance_Id,DTXSID80438963,2-(2-methylimidazol-1-yl)-1-(4-nitrophenyl)ethanone,CC1=NC=CN1CC(=O)C1=CC=C(C=C1)[N+]([O-])=O
DTXSID2023723,DSSTox_Substance_Id,DTXSID2023723,Tromethamine,NC(CO)(CO)CO
DTXSID60152615,DSSTox_Substance_Id,DTXSID60152615,2-Amino-4-tert-butylphenol,CC(C)(C)C1=CC(N)=C(O)C=C1
DTXSID1024259,DSSTox_Substance_Id,DTXSID1024259,Phosalone,CCOP(=S)(OCC)SCN1C(=O)OC2=CC(Cl)=CC=C12
DTXSID30297623,DSSTox_Substance_Id,DTXSID30297623,"1-(cyclopent-1-en-1-yl)-2,4-dimethoxybenzene",COC1=CC(OC)=C(C=C1)C1=CCCC1
DTXSID30209943,DSSTox_Substance_Id,DTXSID30209943,Sodium valerate,[Na+].CCCCC([O-])=O
DTXSID1045879,DSSTox_Substance_Id,DTXSID1045879,Acexamic acid,CC(=O)NCCCCCC(O)=O
DTXSID30165499,DSSTox_Substance_Id,DTXSID30165499,"2,4,5-Trimethoxyphenethylamine",COC1=CC(OC)=C(OC)C=C1CCN
DTXSID90316364,DSSTox_Substance_Id,DTXSID90316364,"3-(4-methoxyphenyl)-1H-quinazoline-2,4-dione",COC1=CC=C(C=C1)N1C(=O)NC2=CC=CC=C2C1=O
DTXSID80285297,DSSTox_Substance_Id,DTXSID80285297,"4,6-bis(benzylsulfanyl)pyrimidin-2-amine",NC1=NC(SCC2=CC=CC=C2)=CC(SCC2=CC=CC=C2)=N1
DTXSID30192801,DSSTox_Substance_Id,DTXSID30192801,"N-(4-(((5-Methyl-1,3,4-thiadiazol-2-yl)amino)sulphonyl)phenyl)acetamide",CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NN=C(C)S1
